country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,goals_from_xml,shoton_count,shotoff_count,foul_count,yellow_card_count,red_card_count,cross_count,corner_count,home_possession,away_possession
1729,1729,2012/2013,10,2012-11-03 00:00:00,1229196,9879,8668,2,2,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,30633.0,31290.0,23780.0,26777.0,24130.0,34574.0,37259.0,43247.0,282274.0,27430.0,38229.0,31465.0,77690.0,30839.0,23268.0,24846.0,26151.0,30371.0,24006.0,36012.0,39618.0,8922.0,4,9,14,26,4,0,43,14,41,59
1729,1729,2012/2013,10,2012-11-04 00:00:00,1229197,8650,10261,1,1,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,35442.0,265918.0,22764.0,25984.0,37475.0,30618.0,47558.0,27365.0,280276.0,40636.0,246575.0,24229.0,109652.0,24228.0,30929.0,150466.0,26160.0,23579.0,33852.0,26163.0,46700.0,35411.0,2,8,16,26,0,1,26,17,58,42
1729,1729,2012/2013,10,2012-11-03 00:00:00,1229198,10260,9825,2,1,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,182917.0,38994.0,30620.0,43248.0,32569.0,35327.0,34944.0,160713.0,23354.0,30829.0,30843.0,37233.0,26111.0,35606.0,26005.0,78541.0,24011.0,143793.0,75489.0,37436.0,32118.0,46469.0,3,4,7,28,8,1,39,7,48,52
1729,1729,2012/2013,10,2012-11-03 00:00:00,1229199,9850,10194,1,0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,40602.0,32616.0,34275.0,26209.0,33963.0,32728.0,40100.0,24583.0,47194.0,35493.0,24698.0,46518.0,119541.0,38899.0,40695.0,23369.0,33881.0,39109.0,109621.0,32148.0,24411.0,30830.0,1,7,9,23,6,0,40,11,52,48
1729,1729,2012/2013,10,2012-11-04 00:00:00,1229200,10172,9798,1,1,1.0,2.0,4.0,6.0,8.0,1.0,3.0,5.0,7.0,9.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,30989.0,25925.0,24740.0,23921.0,63520.0,32084.0,41156.0,192807.0,47394.0,113465.0,33418.0,119079.0,38067.0,117545.0,28308.0,23282.0,115980.0,34194.0,35556.0,24754.0,34176.0,33692.0,2,6,24,26,2,0,36,16,55,45
1729,1729,2012/2013,10,2012-11-03 00:00:00,1229201,8472,10252,0,1,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,37868.0,36786.0,24150.0,33863.0,160243.0,24159.0,25150.0,25075.0,35443.0,32627.0,33468.0,69650.0,183715.0,30602.0,161414.0,156007.0,184360.0,24213.0,182223.0,161415.0,23264.0,148315.0,1,5,15,25,5,0,53,13,54,46
1729,1729,2012/2013,10,2012-11-03 00:00:00,1229202,10003,8455,1,1,1.0,2.0,4.0,6.0,8.0,1.0,3.0,5.0,7.0,9.0,5.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,11.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,33339.0,89185.0,23377.0,24948.0,276121.0,38831.0,23882.0,24123.0,144996.0,2802.0,118528.0,30859.0,72541.0,23783.0,31306.0,38834.0,212470.0,32345.0,106228.0,128864.0,107417.0,30853.0,2,6,5,22,5,0,21,14,50,50
1729,1729,2012/2013,10,2012-11-03 00:00:00,1229204,8586,8528,0,1,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,5.0,7.0,2.0,4.0,6.0,8.0,4.0,6.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,9.0,11.0,30380.0,159833.0,38835.0,176889.0,37762.0,156727.0,24656.0,30895.0,30956.0,31921.0,30348.0,25156.0,33856.0,41071.0,111865.0,35472.0,101192.0,22991.0,38254.0,41061.0,30922.0,49825.0,1,7,8,24,2,0,34,11,49,51
1729,1729,2012/2013,10,2012-11-05 00:00:00,1229205,8659,8466,2,0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,24147.0,22964.0,32441.0,26527.0,23787.0,71502.0,113968.0,25550.0,24737.0,32734.0,23293.0,278285.0,157838.0,72665.0,26552.0,23823.0,190872.0,23792.0,46893.0,37234.0,109491.0,39225.0,2,4,12,16,1,0,22,14,49,51
1729,1729,2012/2013,10,2012-11-03 00:00:00,1229206,8654,8456,0,0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,23932.0,23931.0,24751.0,35110.0,43259.0,37169.0,40015.0,23933.0,24800.0,47382.0,23538.0,31432.0,30831.0,39027.0,213485.0,31291.0,36615.0,23782.0,26181.0,38817.0,108808.0,15403.0,0,6,16,23,3,0,42,10,42,58
1729,1729,2012/2013,11,2012-11-10 00:00:00,1229208,9825,9879,3,3,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,37233.0,26111.0,46539.0,35606.0,26005.0,159594.0,24011.0,31013.0,37436.0,32118.0,46469.0,30633.0,31290.0,23780.0,26777.0,24130.0,27339.0,43247.0,23283.0,30352.0,38229.0,27430.0,5,4,11,22,3,0,34,14,60,40
1729,1729,2012/2013,11,2012-11-10 00:00:00,1229209,10252,10260,2,3,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,69650.0,183715.0,30602.0,161414.0,141576.0,182223.0,24213.0,161415.0,184360.0,148315.0,23264.0,182917.0,38994.0,165823.0,30620.0,32569.0,34944.0,30373.0,35327.0,30829.0,23354.0,30843.0,4,5,12,21,2,0,50,11,34,66
1729,1729,2012/2013,11,2012-11-11 00:00:00,1229210,8455,8650,1,1,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,30859.0,72541.0,31306.0,30627.0,46010.0,32345.0,79574.0,107417.0,128864.0,41468.0,30853.0,35442.0,265918.0,30617.0,25984.0,34036.0,47558.0,30618.0,246575.0,27365.0,37475.0,40636.0,2,5,12,23,4,0,23,11,47,53
1729,1729,2012/2013,11,2012-11-10 00:00:00,1229211,8668,8472,2,1,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,31465.0,77690.0,30839.0,23268.0,24846.0,26151.0,24006.0,30371.0,36012.0,39618.0,8922.0,37868.0,25075.0,24150.0,33863.0,46353.0,24159.0,35443.0,160243.0,175947.0,33468.0,32627.0,3,8,7,21,4,0,30,8,56,44
1729,1729,2012/2013,11,2012-11-11 00:00:00,1229212,8456,8586,2,1,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,31432.0,30509.0,39027.0,213485.0,31291.0,36615.0,23782.0,37459.0,38817.0,16351.0,37412.0,30380.0,159833.0,38835.0,176889.0,37762.0,156727.0,24656.0,30895.0,30956.0,31921.0,30960.0,3,5,12,23,3,0,23,10,55,45
1729,1729,2012/2013,11,2012-11-11 00:00:00,1229213,10261,8654,0,1,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,24229.0,49571.0,24228.0,24899.0,150466.0,26163.0,26160.0,33852.0,174326.0,46700.0,35411.0,23932.0,23931.0,35110.0,109897.0,43259.0,24800.0,40015.0,37169.0,23538.0,23933.0,47382.0,1,11,12,21,3,0,52,14,52,48
1729,1729,2012/2013,11,2012-11-10 00:00:00,1229214,9798,9850,0,0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,38617.0,38067.0,117545.0,28308.0,23282.0,115980.0,34194.0,35556.0,24754.0,34176.0,33692.0,40602.0,32616.0,34275.0,26209.0,33963.0,32728.0,40100.0,24583.0,47194.0,35493.0,24698.0,0,4,17,27,1,0,53,13,56,44
1729,1729,2012/2013,11,2012-11-10 00:00:00,1229215,8466,10003,1,1,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,278285.0,157838.0,72665.0,26552.0,362694.0,35345.0,46008.0,46893.0,37234.0,39225.0,190872.0,33339.0,89185.0,23377.0,24948.0,276121.0,144996.0,23882.0,24123.0,2802.0,118528.0,38831.0,2,4,10,25,4,0,31,16,47,53
1729,1729,2012/2013,11,2012-11-10 00:00:00,1229216,10194,10172,1,0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,46518.0,119541.0,38899.0,40695.0,23369.0,109621.0,23253.0,33881.0,39109.0,24773.0,30830.0,30989.0,25925.0,24740.0,23921.0,63520.0,41156.0,192807.0,97657.0,113465.0,47394.0,33418.0,1,3,14,27,5,0,36,10,49,51
1729,1729,2012/2013,11,2012-11-10 00:00:00,1229217,8528,8659,1,2,1.0,3.0,5.0,7.0,2.0,4.0,6.0,8.0,3.0,4.0,7.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,25156.0,33856.0,41071.0,111865.0,35472.0,101192.0,22991.0,38254.0,30922.0,49825.0,41061.0,23021.0,22964.0,32441.0,26527.0,23787.0,71502.0,113968.0,181276.0,24171.0,23257.0,23293.0,2,6,10,24,5,0,32,13,55,45
1729,1729,2012/2013,12,2012-11-17 00:00:00,1229218,9825,8586,5,2,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,169718.0,26111.0,35606.0,46539.0,26005.0,24011.0,143793.0,31013.0,37436.0,32118.0,46469.0,26295.0,159833.0,38835.0,37762.0,111800.0,30895.0,24656.0,156727.0,31921.0,30348.0,30960.0,7,3,5,25,3,1,34,12,54,46
1729,1729,2012/2013,12,2012-11-18 00:00:00,1229219,9879,8472,1,3,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,30633.0,31290.0,23780.0,26777.0,24130.0,34574.0,23283.0,25997.0,282274.0,38229.0,27430.0,37868.0,36786.0,33863.0,24150.0,46353.0,24159.0,25150.0,160243.0,35443.0,33468.0,32627.0,4,9,10,22,4,1,23,8,46,54
1729,1729,2012/2013,12,2012-11-17 00:00:00,1229220,8650,8528,3,0,1.0,3.0,5.0,7.0,2.0,4.0,6.0,8.0,3.0,4.0,7.0,1.0,3.0,5.0,7.0,2.0,4.0,6.0,8.0,3.0,4.0,7.0,1.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,30660.0,265918.0,22764.0,25984.0,34036.0,30618.0,47558.0,37475.0,246575.0,40636.0,280276.0,25156.0,33856.0,41071.0,111865.0,35472.0,101192.0,22991.0,38254.0,30922.0,49825.0,41061.0,3,5,19,19,3,0,21,15,56,44
1729,1729,2012/2013,12,2012-11-17 00:00:00,1229221,8456,10252,5,0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,31432.0,34305.0,39027.0,213485.0,31291.0,36615.0,23782.0,26181.0,38817.0,37459.0,37412.0,69650.0,183715.0,30602.0,161414.0,141576.0,161415.0,182223.0,23264.0,24213.0,184360.0,148315.0,3,8,12,12,1,0,29,13,60,40
1729,1729,2012/2013,12,2012-11-17 00:00:00,1229222,10261,10003,1,2,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,24229.0,49571.0,24228.0,24899.0,150466.0,26163.0,109652.0,38373.0,174326.0,35411.0,264840.0,33339.0,89185.0,24948.0,23377.0,276121.0,24123.0,23882.0,23305.0,118528.0,2802.0,157369.0,3,14,21,15,4,0,32,9,52,48
1729,1729,2012/2013,12,2012-11-17 00:00:00,1229223,9850,10260,1,0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,40602.0,32616.0,26209.0,34275.0,33963.0,32728.0,24583.0,40100.0,47194.0,35493.0,24698.0,26818.0,38994.0,30620.0,165823.0,32569.0,35327.0,34944.0,24154.0,23354.0,30843.0,70409.0,1,9,8,8,1,0,21,12,50,50
1729,1729,2012/2013,12,2012-11-17 00:00:00,1229224,10172,8466,1,3,1.0,2.0,4.0,6.0,8.0,1.0,3.0,5.0,7.0,9.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,30989.0,25925.0,24740.0,23921.0,63520.0,97657.0,41156.0,47394.0,192807.0,113465.0,33418.0,278285.0,157838.0,26552.0,72665.0,362694.0,37234.0,46893.0,46008.0,35345.0,190872.0,39225.0,3,7,14,13,1,0,28,17,49,51
